Tanggal,TMA Realisasi_masl,GHI_,Turbines
1/20/2002,103.68,5.6676,200.66
1/21/2002,103.18,4.117,193.77
1/22/2002,103.7,5.0098,201.68
1/23/2002,103.93,5.3261,185.20
1/24/2002,104.2,4.4906,145.32
1/25/2002,104.46,4.4868,140.47
1/26/2002,104.73,3.9576,134.80
1/27/2002,105,4.8374,171.69
1/28/2002,105.06,1.595,184.15
1/29/2002,105.32,1.7266,188.33
1/30/2002,105.78,2.0731,148.84
1/31/2002,106.2,3.7764,165.61
2/1/2002,106.4,2.7221,155.37
2/2/2002,106.45,3.8654,170.62
2/3/2002,106.38,4.0781,153.56
2/4/2002,106.32,1.6949,169.85
2/5/2002,106.3,2.9184,175.71
2/6/2002,106.27,3.1709,153.81
2/7/2002,106.26,3.9192,143.36
2/8/2002,106.33,4.062,149.60
2/9/2002,106.32,2.6429,156.83
2/10/2002,106.25,3.6761,182.23
2/11/2002,106.22,2.5495,181.72
2/12/2002,106.23,2.2013,173.59
2/13/2002,106.26,3.6533,187.66
2/14/2002,106.4,1.5972,190.73
2/15/2002,106.6,5.5699,189.74
2/16/2002,106.6,3.145,187.81
2/17/2002,106.55,3.3329,188.83
2/18/2002,106.36,3.2669,183.55
2/19/2002,106.34,3.3446,158.56
2/20/2002,106.36,2.9266,191.67
2/21/2002,106.28,3.4195,193.04
2/22/2002,106.32,2.6234,170.59
2/23/2002,106.31,5.3174,193.41
2/24/2002,106.17,5.1118,193.35
2/25/2002,105.84,6.0734,153.29
2/26/2002,105.88,7.0918,193.41
2/27/2002,105.69,6.6936,187.81
2/28/2002,105.64,6.0422,194.10
3/1/2002,105.61,6.0926,193.10
3/2/2002,105.63,6.4546,193.17
3/3/2002,105.55,6.7001,193.39
3/4/2002,105.41,5.7389,193.79
3/5/2002,105.45,6.6554,193.52
3/6/2002,105.4,6.7231,190.61
3/7/2002,105.34,4.3375,194.25
3/8/2002,105.28,3.5338,193.66
3/9/2002,105.3,4.7918,193.52
3/10/2002,105.2,4.3634,193.52
3/11/2002,105.09,5.0402,193.20
3/12/2002,105.14,4.3073,193.12
3/13/2002,105.09,5.6539,192.96
3/14/2002,105.17,6.7632,188.18
3/15/2002,105.35,6.2578,193.13
3/16/2002,105.34,5.772,164.19
3/17/2002,105.34,6.1243,169.11
3/18/2002,105.27,4.956,189.60
3/19/2002,105.52,3.7111,190.96
3/20/2002,105.71,6.2873,191.85
3/21/2002,105.93,5.8817,191.80
3/22/2002,106,7.1009,192.02
3/23/2002,106.06,5.64,191.09
3/24/2002,106.1,6.7958,192.26
3/25/2002,106.08,5.537,192.11
3/26/2002,106.32,5.016,192.89
3/27/2002,106.6,6.0228,192.32
3/28/2002,106.69,5.712,190.68
3/29/2002,106.82,4.8326,192.62
3/30/2002,107,5.5622,193.11
3/31/2002,106.98,4.7158,192.92
4/1/2002,106.9,4.4746,193.71
4/2/2002,107.08,4.398,176.31
4/3/2002,107.34,5.1211,170.93
4/4/2002,107.41,4.3114,197.13
4/5/2002,107.41,5.5294,194.94
4/6/2002,107.28,4.8514,197.53
4/7/2002,107.19,6.0734,199.16
4/8/2002,107.23,6.1356,166.43
4/9/2002,107.4,3.702,194.74
4/10/2002,107.4,5.4665,184.11
4/11/2002,107.48,6.5018,160.53
4/12/2002,107.34,6.2455,186.61
4/13/2002,107.23,4.8322,192.16
4/14/2002,107.07,6.5227,198.08
4/15/2002,106.91,6.1908,198.18
4/16/2002,106.82,5.3906,198.70
4/17/2002,106.69,4.1734,198.03
4/18/2002,106.59,5.981,199.13
4/19/2002,106.62,5.9088,199.92
4/20/2002,106.73,4.9858,196.71
4/21/2002,107.14,5.2903,198.66
4/22/2002,107.51,4.5312,197.84
4/23/2002,107.82,5.5483,193.02
4/24/2002,107.87,5.1926,192.98
4/25/2002,107.87,5.3616,191.86
4/26/2002,107.85,5.4802,165.19
4/27/2002,107.91,6.0403,196.65
4/28/2002,107.78,5.7041,196.57
4/29/2002,107.6,6.229,195.42
4/30/2002,107.51,5.9731,198.10
5/1/2002,107.35,5.8538,195.89
5/2/2002,107.24,5.9378,193.36
5/3/2002,107.22,5.7948,188.90
5/4/2002,107.17,4.7186,192.90
5/5/2002,107.06,4.8406,191.35
5/6/2002,106.96,4.5816,187.03
5/7/2002,107.02,5.191,175.45
5/8/2002,107.02,4.0265,190.39
5/9/2002,107.04,3.5602,196.72
5/10/2002,106.96,1.5444,197.21
5/11/2002,106.97,5.5073,196.70
5/12/2002,106.94,3.5201,197.31
5/13/2002,106.99,5.6227,177.58
5/14/2002,107.1,5.874,193.38
5/15/2002,107.18,5.0942,177.11
5/16/2002,107.21,5.4535,193.95
5/17/2002,107.21,5.7386,197.28
5/18/2002,107.16,5.9926,192.29
5/19/2002,107.08,6.0058,193.12
5/20/2002,107.02,5.8615,196.29
5/21/2002,107.04,5.1958,196.36
5/22/2002,107.04,5.3314,196.17
5/23/2002,107.02,5.1583,196.17
5/24/2002,107.01,5.3398,195.78
5/25/2002,106.94,5.905,196.60
5/26/2002,106.86,5.8248,196.39
5/27/2002,106.7,5.4149,185.95
5/28/2002,106.65,5.3875,186.54
5/29/2002,106.56,5.3393,187.26
5/30/2002,106.45,4.3121,196.68
5/31/2002,106.39,4.3519,187.13
6/1/2002,106.3,4.2146,187.26
6/2/2002,106.17,5.3645,180.95
6/3/2002,106.01,4.8353,187.96
6/4/2002,105.93,3.4027,189.12
6/5/2002,105.87,5.0914,182.53
6/6/2002,105.77,5.1986,185.54
6/7/2002,105.71,4.5166,186.98
6/8/2002,105.62,5.051,188.44
6/9/2002,105.52,5.5872,186.75
6/10/2002,105.37,5.6945,186.50
6/11/2002,105.34,5.3688,182.25
6/12/2002,105.32,3.9103,180.95
6/13/2002,105.32,4.8866,180.89
6/14/2002,105.3,4.6985,199.82
6/15/2002,105.24,5.1713,200.24
6/16/2002,105.13,4.9721,188.80
6/17/2002,104.98,5.2102,192.13
6/18/2002,104.93,5.3177,190.32
6/19/2002,104.85,5.5776,191.04
6/20/2002,104.76,5.4838,191.47
6/21/2002,104.71,5.2258,200.77
6/22/2002,104.64,5.3537,198.82
6/23/2002,104.51,5.3911,182.01
6/24/2002,104.36,5.2697,195.03
6/25/2002,104.28,5.2075,196.45
6/26/2002,104.16,4.4777,160.29
6/27/2002,104.16,4.8314,180.31
6/28/2002,104.08,5.364,187.53
6/29/2002,103.99,5.1931,187.84
6/30/2002,103.86,4.8086,196.71
7/1/2002,103.7,5.1281,195.98
7/2/2002,103.64,4.7609,197.15
7/3/2002,103.54,5.3285,195.14
7/4/2002,103.44,5.1082,196.20
7/5/2002,103.38,4.7071,197.06
7/6/2002,103.26,4.38,195.70
7/7/2002,103.1,4.4743,194.48
7/8/2002,102.97,4.3526,197.44
7/9/2002,102.88,4.7474,195.19
7/10/2002,102.91,4.056,195.41
7/11/2002,102.85,3.378,195.82
7/12/2002,102.75,4.8098,196.02
7/13/2002,102.64,4.5722,195.74
7/14/2002,102.56,4.2209,195.60
7/15/2002,102.48,4.3334,191.97
7/16/2002,102.39,4.0207,195.61
7/17/2002,102.32,4.5274,190.86
7/18/2002,102.28,5.047,195.69
7/19/2002,102.22,4.8401,195.31
7/20/2002,102.2,5.4936,195.35
7/21/2002,102.19,5.459,185.04
7/22/2002,102.11,5.839,194.72
7/23/2002,102.09,5.5831,193.18
7/24/2002,102.07,5.8092,196.92
7/25/2002,102.04,5.6909,198.57
7/26/2002,101.98,5.539,198.20
7/27/2002,101.92,5.6426,176.18
7/28/2002,101.8,5.7331,191.44
7/29/2002,101.63,5.52,197.32
7/30/2002,101.57,5.3582,196.71
7/31/2002,101.53,5.154,197.28
8/1/2002,101.43,5.3333,196.81
8/2/2002,101.34,5.2385,197.55
8/3/2002,101.24,5.8238,199.60
8/4/2002,101.1,5.9592,201.84
8/5/2002,100.94,6.0941,201.62
8/6/2002,100.86,6.216,199.94
8/7/2002,100.85,5.7679,196.83
8/8/2002,100.79,4.835,197.78
8/9/2002,100.82,5.2186,197.86
8/10/2002,100.65,5.4113,197.88
8/11/2002,100.58,5.8517,188.77
8/12/2002,100.5,6.1385,195.46
8/13/2002,100.29,5.8572,197.96
8/14/2002,100.13,6.4054,197.80
8/15/2002,99.92,6.5474,197.04
8/16/2002,99.69,6.3432,197.24
8/17/2002,99.54,5.9801,179.54
8/18/2002,99.41,5.8099,191.76
8/19/2002,99.28,4.3867,194.20
8/20/2002,99.11,5.4125,195.90
8/21/2002,98.96,6.0089,187.12
8/22/2002,98.81,5.9578,192.95
8/23/2002,98.66,5.7809,191.55
8/24/2002,98.53,5.2913,191.17
8/25/2002,98.33,6.0197,192.37
8/26/2002,98.13,5.7194,166.53
8/27/2002,98.03,5.9808,158.20
8/28/2002,97.95,5.989,158.64
8/29/2002,97.92,5.845,142.76
8/30/2002,97.89,5.7665,160.00
8/31/2002,97.81,5.9842,160.44
9/1/2002,97.69,6.283,154.30
9/2/2002,97.67,5.9318,155.76
9/3/2002,97.47,6.0118,158.03
9/4/2002,97.38,5.4262,159.09
9/5/2002,97.28,4.6946,158.54
9/6/2002,97.2,5.9945,157.66
9/7/2002,97.14,6.0038,117.69
9/8/2002,97.02,6.4063,125.66
9/9/2002,96.9,5.8169,155.09
9/10/2002,96.78,5.6894,155.60
9/11/2002,96.66,5.8754,154.81
9/12/2002,96.57,6.1121,154.82
9/13/2002,96.73,5.827,155.45
9/14/2002,97.07,5.389,154.43
9/15/2002,97.1,6.1114,154.73
9/16/2002,96.94,6.6679,153.88
9/17/2002,96.88,6.4258,154.05
9/18/2002,96.74,6.4786,140.41
9/19/2002,96.81,6.349,140.64
9/20/2002,96.78,6.468,115.36
9/21/2002,96.76,6.3816,133.76
9/22/2002,96.73,5.9573,147.84
9/23/2002,96.52,5.2879,152.83
9/24/2002,96.46,5.1811,171.53
9/25/2002,96.37,5.107,191.11
9/26/2002,96.2,4.4534,192.89
9/27/2002,96.04,5.0515,193.14
9/28/2002,95.94,5.3014,192.79
9/29/2002,95.77,5.3652,186.08
9/30/2002,95.58,6.054,168.10
10/1/2002,95.55,6.401,177.71
10/2/2002,95.43,5.8584,192.82
10/3/2002,95.29,5.599,192.50
10/4/2002,95.14,6.1099,192.72
10/5/2002,94.92,5.5553,184.58
10/6/2002,94.73,5.2891,178.76
10/7/2002,94.5,5.017,192.08
10/8/2002,94.31,5.9954,191.52
10/9/2002,94.11,6.5422,190.81
10/10/2002,93.95,7.043,191.82
10/11/2002,93.8,6.8393,189.67
10/12/2002,93.65,7.1383,188.85
10/13/2002,93.43,6.7548,189.64
10/14/2002,93.27,6.6737,186.16
10/15/2002,93.04,5.9239,189.70
10/16/2002,92.82,6.5834,188.01
10/17/2002,92.87,6.8933,189.27
10/18/2002,92.74,6.6773,166.92
10/19/2002,92.66,7.1412,151.39
10/20/2002,92.51,6.6797,161.67
10/21/2002,92.34,6.5196,174.76
10/22/2002,92.28,6.5614,174.89
10/23/2002,92.29,6.2798,175.25
10/24/2002,92.23,4.6502,175.20
10/25/2002,92.15,5.8128,173.74
10/26/2002,92.08,5.8253,174.61
10/27/2002,91.94,6.1085,174.98
10/28/2002,91.72,5.3196,174.85
10/29/2002,91.63,6.319,174.00
10/30/2002,91.5,6.0216,172.91
10/31/2002,91.35,3.6754,165.86
11/1/2002,91.18,5.7269,172.35
11/2/2002,90.95,6.223,174.55
11/3/2002,90.7,5.7706,164.47
11/4/2002,90.46,5.0983,149.18
11/5/2002,90.28,4.6546,160.59
11/6/2002,90.05,5.9369,185.82
11/7/2002,89.89,5.628,182.94
11/8/2002,89.56,5.7454,182.29
11/9/2002,89.32,5.8018,181.09
11/10/2002,89.04,5.226,178.79
11/11/2002,88.76,5.8711,170.14
11/12/2002,88.64,5.4468,158.17
11/13/2002,88.48,5.1178,156.37
11/14/2002,88.3,4.7302,155.71
11/15/2002,88.17,5.9986,113.29
11/16/2002,88.04,5.7953,155.16
11/17/2002,87.91,5.5889,153.28
11/18/2002,87.58,3.2959,156.01
11/19/2002,87.43,4.9339,137.68
11/20/2002,87.48,5.2308,117.36
11/21/2002,87.45,4.8967,128.86
11/22/2002,87.45,4.853,138.32
11/23/2002,87.54,5.1432,150.76
11/24/2002,87.4,5.0086,150.16
11/25/2002,87.25,4.9745,150.67
11/26/2002,87.38,2.8913,149.67
11/27/2002,87.51,3.8318,149.81
11/28/2002,87.63,4.9253,149.77
11/29/2002,87.78,3.5746,150.80
11/30/2002,87.71,4.3812,149.51
12/1/2002,87.61,5.5361,147.01
12/2/2002,87.46,5.0362,150.41
12/3/2002,87.37,6.2172,150.20
12/4/2002,87.27,6.3732,149.45
12/5/2002,87.26,4.8785,150.11
12/6/2002,87.18,5.5716,147.02
12/7/2002,87.16,4.8408,149.49
12/8/2002,87.16,6.4303,150.03
12/9/2002,87.15,6.0314,149.66
12/10/2002,87.12,4.7789,148.48
12/11/2002,87.05,6.089,149.74
12/12/2002,87.06,5.5723,119.42
12/13/2002,87.12,4.2362,124.72
12/14/2002,87.2,4.8922,137.54
12/15/2002,87.45,6.1754,165.17
12/16/2002,87.51,5.4914,153.01
12/17/2002,87.71,6.6238,151.19
12/18/2002,87.95,5.4082,149.99
12/19/2002,88.21,5.7523,146.79
12/20/2002,88.33,6.2741,144.36
12/21/2002,88.34,5.2154,151.78
12/22/2002,88.35,5.0578,139.06
12/23/2002,88.36,5.1077,124.67
12/24/2002,88.53,4.2734,162.02
12/25/2002,88.04,4.487,160.04
12/26/2002,88.63,5.2121,124.67
12/27/2002,88.9,2.0954,163.65
12/28/2002,89.56,2.647,155.15
12/29/2002,89.61,2.2361,177.69
12/30/2002,89.42,4.4554,179.36
12/31/2002,89.56,4.4486,176.35
1/1/2003,89.67,3.7272,173.91
1/2/2003,89.5,3.6823,163.79
1/3/2003,89.44,4.5521,141.98
1/4/2003,89.51,4.7573,142.39
1/5/2003,89.46,5.4806,141.98
1/6/2003,89.35,6.2671,119.04
1/7/2003,89.42,7.1614,102.23
1/8/2003,89.41,6.9355,99.31
1/9/2003,89.38,7.2396,181.96
1/10/2003,89.35,7.2418,163.66
1/11/2003,89.3,7.0529,151.41
1/12/2003,89.2,6.6374,150.63
1/13/2003,89.02,6.865,150.43
1/14/2003,88.89,7.0327,151.67
1/15/2003,88.78,6.7644,159.96
1/16/2003,88.63,6.8518,156.62
1/17/2003,88.49,6.6456,155.91
1/18/2003,88.38,7.1146,153.79
1/19/2003,88.12,6.8854,159.53
1/20/2003,87.89,6.4774,159.49
1/21/2003,87.78,5.3059,158.62
1/22/2003,87.57,4.5979,155.03
1/23/2003,87.39,3.9864,156.96
1/24/2003,87.22,5.785,161.42
1/25/2003,87.06,5.167,158.60
1/26/2003,86.95,2.6866,121.18
1/27/2003,86.79,3.5364,126.88
1/28/2003,86.7,3.8657,149.96
1/29/2003,86.47,4.1376,150.59
1/30/2003,86.47,4.525,150.06
1/31/2003,86.51,3.4142,150.47
2/1/2003,86.38,4.8139,150.59
2/2/2003,86.25,5.2423,149.21
2/3/2003,86.04,5.4643,150.44
2/4/2003,85.91,4.746,147.03
2/5/2003,85.94,3.8045,148.42
2/6/2003,86,3.7226,149.30
2/7/2003,86.05,4.4566,148.31
2/8/2003,86.2,4.2396,136.76
2/9/2003,86.29,4.2658,148.51
2/10/2003,86.31,5.5901,148.29
2/11/2003,86.4,5.3155,148.62
2/12/2003,86.5,4.6382,148.47
2/13/2003,86.52,3.637,144.57
2/14/2003,86.53,5.6294,134.76
2/15/2003,86.78,3.8906,119.06
2/16/2003,86.8,4.367,103.64
2/17/2003,86.8,5.149,103.37
2/18/2003,86.89,4.6078,102.94
2/19/2003,86.95,3.4306,137.74
2/20/2003,87.29,3.5791,102.77
2/21/2003,87.56,1.8893,105.04
2/22/2003,87.75,4.9339,108.93
2/23/2003,87.81,5.7074,112.43
2/24/2003,87.76,5.8061,114.03
2/25/2003,87.85,4.7246,113.65
2/26/2003,88,2.6647,113.43
2/27/2003,88.37,3.6542,113.51
2/28/2003,88.95,4.3394,114.45
3/1/2003,89.34,2.4792,114.79
3/2/2003,89.55,4.7676,114.99
3/3/2003,89.59,5.3578,114.78
3/4/2003,89.47,5.489,116.04
3/5/2003,89.53,5.0069,114.35
3/6/2003,89.53,5.0328,115.11
3/7/2003,89.55,5.0491,115.04
3/8/2003,89.45,3.815,114.92
3/9/2003,89.38,4.902,115.33
3/10/2003,89.39,5.4348,115.67
3/11/2003,89.26,4.8391,113.87
3/12/2003,89.13,5.645,113.10
3/13/2003,89.12,5.2867,108.88
3/14/2003,89.14,4.8319,112.79
3/15/2003,89.04,2.424,112.97
3/16/2003,88.93,5.0774,108.23
3/17/2003,88.83,5.4226,112.64
3/18/2003,88.85,5.3486,96.92
3/19/2003,88.99,3.8412,115.95
3/20/2003,89.05,5.9093,72.13
3/21/2003,89.2,5.2666,72.48
3/22/2003,89.38,4.6063,71.03
3/23/2003,89.58,5.6618,69.62
3/24/2003,89.67,5.6578,87.22
3/25/2003,89.9,4.9195,84.14
3/26/2003,90.15,5.6628,91.25
3/27/2003,90.34,5.6938,92.17
3/28/2003,90.52,5.2822,88.09
3/29/2003,90.79,5.4386,109.06
3/30/2003,90.79,5.79,84.38
3/31/2003,90.79,5.8471,86.11
4/1/2003,90.93,4.789,95.84
4/2/2003,91.13,5.623,96.83
4/3/2003,91.14,5.2099,97.54
4/4/2003,91.26,6.1531,103.09
4/5/2003,91.38,6.127,110.43
4/6/2003,91.42,6.1975,108.96
4/7/2003,91.42,6.3036,109.67
4/8/2003,91.59,4.2955,109.35
4/9/2003,91.65,5.9731,110.60
4/10/2003,91.77,5.9489,110.80
4/11/2003,91.95,4.2595,111.08
4/12/2003,92.05,5.1382,110.33
4/13/2003,91.96,5.8925,106.58
4/14/2003,91.94,5.1331,106.22
4/15/2003,91.93,4.4916,106.48
4/16/2003,91.9,6.0912,106.43
4/17/2003,91.89,4.6795,105.86
4/18/2003,91.97,5.3299,107.15
4/19/2003,91.87,5.4542,106.35
4/20/2003,91.76,5.4377,106.54
4/21/2003,91.68,5.0818,107.47
4/22/2003,91.66,4.6147,108.58
4/23/2003,91.62,3.3996,110.58
4/24/2003,91.57,4.5053,110.93
4/25/2003,91.54,5.3885,111.37
4/26/2003,91.51,5.5843,111.47
4/27/2003,91.44,4.0346,111.39
4/28/2003,91.46,5.4077,105.46
4/29/2003,91.38,4.9862,105.29
4/30/2003,91.37,4.0027,111.05
5/1/2003,91.37,3.2623,111.48
5/2/2003,91.33,5.0542,114.42
5/3/2003,91.38,4.6874,111.69
5/4/2003,91.36,5.5594,110.90
5/5/2003,91.37,4.979,106.20
5/6/2003,91.58,4.6337,104.41
5/7/2003,91.61,3.2059,110.08
5/8/2003,91.6,4.7273,109.43
5/9/2003,91.68,3.4646,119.18
5/10/2003,91.68,3.0607,129.77
5/11/2003,91.76,4.0462,126.20
5/12/2003,92,5.6114,128.78
5/13/2003,92.21,5.2476,149.86
5/14/2003,92.34,4.9759,132.41
5/15/2003,92.35,5.4254,125.86
5/16/2003,92.33,5.8344,102.14
5/17/2003,92.37,5.555,123.54
5/18/2003,92.43,5.37,122.56
5/19/2003,92.62,4.9884,136.53
5/20/2003,92.97,5.328,141.47
5/21/2003,93.2,5.6386,112.76
5/22/2003,93.4,5.8706,118.74
5/23/2003,93.69,5.58,85.63
5/24/2003,93.67,5.3911,115.97
5/25/2003,93.55,5.1017,132.74
5/26/2003,93.6,5.7067,153.47
5/27/2003,93.64,5.5447,153.63
5/28/2003,93.64,5.0165,155.06
5/29/2003,93.6,4.8828,152.88
5/30/2003,93.44,4.6646,154.70
5/31/2003,93.27,4.355,154.21
6/1/2003,93.27,5.4461,149.91
6/2/2003,93.12,5.8368,135.31
6/3/2003,93.02,5.4245,172.40
6/4/2003,92.92,5.717,163.24
6/5/2003,92.86,5.5522,159.81
6/6/2003,92.81,5.3736,163.35
6/7/2003,92.69,5.4499,164.80
6/8/2003,92.49,4.159,164.39
6/9/2003,92.27,5.4005,161.01
6/10/2003,92.19,5.7566,163.66
6/11/2003,92.01,5.5728,165.92
6/12/2003,91.88,5.6815,163.89
6/13/2003,91.78,4.9754,171.80
6/14/2003,91.67,4.7093,165.59
6/15/2003,91.49,5.0885,163.79
6/16/2003,91.26,5.5298,176.87
6/17/2003,91.23,5.6448,162.45
6/18/2003,91.16,5.3657,159.40
6/19/2003,91.08,4.5461,150.36
6/20/2003,90.97,5.0052,133.16
6/21/2003,90.82,3.425,152.43
6/22/2003,90.67,4.7978,172.53
6/23/2003,90.48,4.6366,163.53
6/24/2003,90.35,5.3688,168.42
6/25/2003,90.22,5.3011,157.05
6/26/2003,90.1,5.567,159.86
6/27/2003,90.02,5.005,142.78
6/28/2003,89.98,5.0976,169.47
6/29/2003,89.81,5.1557,170.03
6/30/2003,89.65,5.2075,165.44
7/1/2003,89.47,5.6318,162.77
7/2/2003,89.27,5.563,161.65
7/3/2003,89.1,5.5848,160.68
7/4/2003,88.92,4.9738,158.67
7/5/2003,88.75,5.4619,142.97
7/6/2003,88.6,5.3894,149.80
7/7/2003,88.35,5.6549,144.70
7/8/2003,88.22,5.6102,152.03
7/9/2003,88.08,5.7149,152.51
7/10/2003,87.93,5.8423,153.52
7/11/2003,87.79,4.3968,130.86
7/12/2003,87.58,3.9377,153.23
7/13/2003,87.34,5.2394,144.28
7/14/2003,87.09,5.1955,151.59
7/15/2003,86.98,5.5745,150.79
7/16/2003,86.71,5.8423,150.51
7/17/2003,86.51,5.8507,145.95
7/18/2003,86.31,5.4454,138.76
7/19/2003,86.15,5.1886,123.02
7/20/2003,85.92,5.9268,116.73
7/21/2003,85.67,5.4557,117.53
7/22/2003,85.532,5.8397,117.43
7/23/2003,85.42,5.8406,116.22
7/24/2003,85.32,4.6099,117.14
7/25/2003,85.27,5.0429,116.77
7/26/2003,85.18,5.2862,117.03
7/27/2003,85.06,5.7826,116.77
7/28/2003,84.85,5.3522,116.06
7/29/2003,84.77,5.6347,108.09
7/30/2003,84.7,6.3343,112.05
7/31/2003,84.6,6.3295,116.58
8/1/2003,84.5,6.2194,116.76
8/2/2003,84.37,5.6441,116.71
8/3/2003,84.19,5.1451,116.35
8/4/2003,83.97,5.7624,116.39
8/5/2003,83.86,5.7586,116.71
8/6/2003,83.73,5.6378,116.22
8/7/2003,83.6,5.3184,113.78
8/8/2003,83.5,5.9328,115.70
8/9/2003,83.38,5.7679,112.35
8/10/2003,83.19,5.2414,112.01
8/11/2003,82.94,4.7983,115.71
8/12/2003,82.75,5.2368,111.49
8/13/2003,82.59,5.9844,108.01
8/14/2003,82.47,5.8128,78.61
8/15/2003,82.29,5.197,109.16
8/16/2003,82.19,4.9697,71.06
8/17/2003,82.01,4.6567,69.48
8/18/2003,81.86,4.668,66.83
8/19/2003,81.6,5.2217,66.22
8/20/2003,81.49,5.1576,59.83
8/21/2003,81.36,5.6227,63.87
8/22/2003,81.25,6.1994,66.62
8/23/2003,81.18,5.9582,66.22
8/24/2003,81,5.5865,65.91
8/25/2003,80.8,5.3258,47.64
8/26/2003,80.65,5.1576,36.34
8/27/2003,80.45,5.5471,36.22
8/28/2003,80.25,5.5207,36.10
8/29/2003,80.06,4.6493,36.16
8/30/2003,79.92,5.3981,36.23
8/31/2003,79.69,6.3487,34.92
9/1/2003,79.44,5.5063,36.03
9/2/2003,79.25,5.3822,35.84
9/3/2003,79.05,5.6498,48.74
9/4/2003,78.86,6.0586,70.91
9/5/2003,78.7,5.5056,71.79
9/6/2003,78.62,5.2651,65.98
9/7/2003,78.45,6.8306,71.64
9/8/2003,78.24,7.0217,69.47
9/9/2003,78.05,6.6974,73.68
9/10/2003,77.92,6.2491,81.20
9/11/2003,77.8,5.6676,95.35
9/12/2003,77.75,5.2212,127.49
9/13/2003,77.67,4.4623,99.20
9/14/2003,77.5,4.9214,103.31
9/15/2003,77.34,4.7554,98.87
9/16/2003,77.33,4.1861,100.78
9/17/2003,77.32,4.6339,98.64
9/18/2003,77.4,4.4256,102.51
9/19/2003,77.38,2.5805,99.88
9/20/2003,77.44,5.0261,96.12
9/21/2003,77.45,5.8452,101.20
9/22/2003,77.44,6.4846,101.52
9/23/2003,77.36,7.3416,100.43
9/24/2003,77.335,7.0884,100.80
9/25/2003,77.31,6.4373,99.70
9/26/2003,77.3,6.0473,99.65
9/27/2003,77.2,6.3334,96.33
9/28/2003,77.14,6.7903,99.47
9/29/2003,77.04,6.7277,56.45
9/30/2003,77.24,6.6578,54.14
10/1/2003,77.78,6.0703,66.88
10/2/2003,77.59,5.669,63.75
10/3/2003,77.63,5.2711,62.00
10/4/2003,77.58,5.9513,61.47
10/5/2003,77.47,5.4202,64.20
10/6/2003,77.38,4.6601,60.06
10/7/2003,77.29,5.2498,62.60
10/8/2003,77.23,5.0681,61.64
10/9/2003,77.24,5.5992,65.94
10/10/2003,77.26,4.3778,65.99
10/11/2003,77.36,5.0482,61.22
10/12/2003,77.64,5.4094,62.71
10/13/2003,77.62,3.9538,64.38
10/14/2003,77.8,6.3571,65.19
10/15/2003,78.01,5.2723,65.38
10/16/2003,78.26,4.5144,65.62
10/17/2003,78.49,5.1938,67.86
10/18/2003,78.68,6,61.54
10/19/2003,78.88,5.6974,33.17
10/20/2003,78.89,6.4195,44.59
10/21/2003,79.15,6.6938,74.96
10/22/2003,79.41,6.4217,96.22
10/23/2003,79.69,6.8016,95.84
10/24/2003,79.88,7.1035,95.53
10/25/2003,80.06,6.216,95.51
10/26/2003,80.1,5.0705,94.39
10/27/2003,80.02,5.9498,94.17
10/28/2003,80.12,4.3195,95.36
10/29/2003,80.19,4.9759,81.36
10/30/2003,80.27,4.195,76.40
10/31/2003,80.4,3.5978,63.68
11/1/2003,80.62,4.0963,78.59
11/2/2003,80.7,5.7775,95.44
11/3/2003,80.67,5.7751,95.04
11/4/2003,80.71,5.6021,87.79
11/5/2003,80.81,5.5322,93.56
11/6/2003,80.87,5.8781,93.90
11/7/2003,81.04,5.5183,94.20
11/8/2003,81.06,5.5536,100.74
11/9/2003,81,4.9738,103.51
11/10/2003,81.02,6.2522,96.87
11/11/2003,81.02,5.8867,97.21
11/12/2003,81,6.0182,99.16
11/13/2003,81.04,6.1879,101.76
11/14/2003,81,5.0362,101.07
11/15/2003,81.02,4.8504,98.00
11/16/2003,81.04,3.5131,101.82
11/17/2003,81.08,3.3425,100.43
11/18/2003,81.03,2.807,97.65
11/19/2003,80.92,4.1914,97.74
11/20/2003,80.86,1.9814,104.11
11/21/2003,80.77,2.8212,116.53
11/22/2003,80.62,4.4371,132.60
11/23/2003,80.69,4.1947,103.95
11/24/2003,80.46,4.9666,103.21
11/25/2003,80.59,4.4333,101.83
11/26/2003,80.54,3.6878,104.05
11/27/2003,80.52,6.2006,104.05
11/28/2003,80.47,5.1917,93.52
11/29/2003,80.5,5.6491,103.92
11/30/2003,80.31,5.7187,104.11
12/1/2003,80.35,4.1011,92.23
12/2/2003,80.28,5.7382,94.24
12/3/2003,80.35,4.4825,103.84
12/4/2003,80.54,5.0566,85.87
12/5/2003,80.93,3.2962,104.53
12/6/2003,81.27,4.3303,104.61
12/7/2003,81.64,4.285,103.05
12/8/2003,81.97,5.7852,105.39
12/9/2003,82.1,4.3279,107.06
12/10/2003,82.25,4.134,112.59
12/11/2003,82.42,4.0865,108.10
12/12/2003,82.62,2.531,108.96
12/13/2003,82.86,5.389,109.52
12/14/2003,82.97,3.5513,109.43
12/15/2003,83.35,5.7461,110.30
12/16/2003,83.73,3.5414,111.06
12/17/2003,84.08,3.3454,111.59
12/18/2003,84.37,3.8263,112.35
12/19/2003,84.52,4.3481,118.68
12/20/2003,84.69,3.2153,113.50
12/21/2003,84.9,4.3562,112.65
12/22/2003,84.92,3.6041,118.57
12/23/2003,85,4.3236,110.87
12/24/2003,85.13,5.1739,112.51
